"2013-03-01", "Company 3", "Commercial VFX Producer", "Public Company; 201-500 employees; ASCMA; Motion Pictures and Film industry", "aliciacargile", "2011-04-01", "j", "Assisting the recruiting department in staffing up for pilot season.",
"2011-03-01", "Zoic Studios", "Recruiting Coordinator", "Privately Held; 51-200 employees; Motion Pictures and Film industry", "aliciacargile", "2011-03-01", "j", "Liaison between upper management and artists both in and out of house. Worked on music videos, motion graphics, commercials and other various broadcast projects.",
"2011-03-01", "Motion Theory/Mirada Studios", "Production Coordinator", "Privately Held; 51-200 employees; Media Production industry", "aliciacargile", "2011-01-01", "j", "Worked with producers on various design projects including interactive web banners, print work, commercials, toolkits and more.",
"2014-01-26", "Here On Biz", "Founder & CEO", "Privately Held; 1-10 employees; Internet industry", "allenhartwig", "2012", "j", "Automatically Networking You With Connections That Matter Maximize your travels, conferences, and downtime with Here On Biz: the mobile app for business networking. We identify the most valuable professionals to you and alert you when they are near. Download the iPhone app at http://get.hereon.biz",
"2012-01-01", "Smarter Agent", "Director of Product", "Privately Held; 11-50 employees; Real Estate industry", "allenhartwig", "2011-03-01", "j", "Designed the strategy and oversaw design and development of multi-platform mobile applications for fortune 500 companies that supported millions of users.",
"2012-01-01", "toor.me (Acquired by Smarter Agent)", "Founder", "Privately Held; 1-10 employees; Internet industry", "allenhartwig", "2010-08-01", "j", "Premier Mobile Real Estate Experiences Turning listings into experiences. Helping real estate agents harness the power of the mobile web and social media, by providing innovative tools.",
"2011", "Vyrology, Inc", "Digital Strategist / Owner", "", "allenhartwig", "2009-01-01", "j", "Primarily focused on web strategy and business market positioning consulting with an emphasis on the social web. Consulted major brands on developing marketing offers for optimal social virility. Assisted in the direction of realtime social analytic systems development.",
"2010", "Brand My BMW", "Victim", "Privately Held; Myself Only; Internet industry", "allenhartwig", "2009", "j", "Launched the social media experiment BrandMyBMW in which I tracked the virility of Twitter and Facebook communications, in addition to establishing relationships with Internet celebrities such as Gary Vaynerchuk and Guy Kawasaki.",
"2009-10-01", "Pondry", "Digital Strategist / Business Development", "Privately Held; 1-10 employees; Internet industry", "allenhartwig", "2007-11-01", "j", "Key asset in advancing Pondry from its meager self in 2007, guiding the company through a branding overhaul, increasing average project revenue by over 800%, staff growth of almost 50%, and yearly gross revenue increases of over 200%. Responsible for developing a business-conscious web and social strategy for clients in industries such as Public Works, Financial, Manufacturing, Video Game, Fashion, Agriculture, Energy and others. Daily diet consisted of custom social networks, mobile applications, intranet/ERP, community management, marketing websites, microsites, and more.",
"2007-11-01", "Zesty Media", "Owner", "", "allenhartwig", "2006-01-01", "j", "Founded and managed a small web/graphic design and marketing company. Day to day activities included business operations, sales, project management, project development, coordination and management of subcontractors and vendors.",
"2006", "Duskin Direct Marketing", "Digital Strategist", "", "allenhartwig", "2001", "j", "Digital strategy development of several internal and external projects for an aggressive direct marketing firm. IPBN Strategic planning and development and oversight/management of development of a national online pharmacy portal consisting of a e-commerce platform and turnkey written and video content delivery system. Net X Studios Interactive video production studio facility planning and buildout. Operated and managed all aspects of the production and delivery process. Proved business concept then executed a fully funded four million dollar studio build out. MoneyPlus Complex e-commerce website and offline sales application development for prepaid debit MasterCard card. Development of secure communication financial transaction system. Intelligent sales model and fee distribution. Platinum savings High volume e-commerce site strategy, design, development, and management that sold monthly subscriptions to the Entertainment Coupon database, allowing of coupon printing directly from the browser. Worked with several value-added benefits organizations and HR departments to integrate the platform into their offerings.",
"2014-01-26", "Madisonium", "Member Board of Directors", "", "allgood2", "2011-06-01", "j", "Madisonium—Fueling the Madison Web Scene. Madisonium is devoted to improving the overall Madison tech ecosystem with an emphasis on the local web industry. Madisonium does this by helping local organizations and event planners interact with community leaders in the tech, entrepreneurial, and policy sectors.",
"2014-01-26", "Madison Nonprofits", "Founder/Developer", "", "allgood2", "2010-11-01", "j", "The Collected News of Nonprofits in the Greater Madison Area. Madison Nonprofits is a news and service website for the over 3,600 nonprofit organizations, their staff, volunteers, and consultants in the Greater Madison Area. It provides access to jobs, events & activities, news, research, and more. A central source for local news on Madison's nonprofits, promoting the good they do while providing access to those committed or casual about their interest.",
"2014-01-26", "Madison Nonprofit Day", "Organizing Founder", "", "allgood2", "2009-03-01", "j", "Works with an enthusiastic set of volunteers and nonprofit organizer to promote, celebrate, raise awareness, and educate the Greater Madison Area on and about local nonprofit organizations and their contribution to Madison's vibrant, growing, and supportive culture.",
"2014-01-26", "MadTech- The Madison Nonprofit Technology Group", "Organizing Founder", "", "allgood2", "2008-09-01", "j", "Providing educational and networking opportunities for the Greater Madison Area's nonprofit community. We cover technology, social media, social entrepreneurship, communication, and other issues.",
"2014-01-26", "Nonprofit Tech", "Executive Director", "Nonprofit; 1-10 employees; Nonprofit Organization Management industry", "allgood2", "1996-01-01", "j", "Founder and Executive Director of 501(c)(3) organization providing full-scope technology and information technology services to nonprofit, public, and educational organizations. Administers day to day operations. Client administration and management.",
"2009-02-01", "The Community Table", "Product and Services Research", "", "allgood2", "2009-01-01", "j", "Provided research, information, and some recommendations on volunteer, donor, and content management systems for small nonprofit with large volunteer base.",
